NUTS_ID,Sector_ID,Exposure_Index,Energy_1,Energy_2,Energy_3,Energy_Index,Labor_1,Labor_2,Labor_3,Labor_4,Labor_Index,SupCh_1,SupCh_2,Sup_Ch_Index,Tech_1,Tech_2,Tech_3,Tech_4,Tech_5,Tech_6,Tech_7,Tech_8,Tech_9,Tech_10,Tech_Index,Finance_1,Finance_2,Finance_3,Finance_Index,Inst_1,Inst_2,Inst_3,Inst_Index,Country,Region_Name,Sector_Name,Vulnerability_Index
DEA4,C26-C27,0.02127434786807594,0.2102778483511088,0.8840870404606064,0.9466949457925034,0.5119044936307438,0.03424028268551237,0.1260881542699725,0.6156787245472193,0.2003188405797102,0.1536042716117878,0.2736567703336301,0.5480306219088708,0.4210740262771429,0.34,0.8419419732665742,0.5728442080244469,0.5470818505338078,0.2445392723563414,0.4381300219138056,0.3417701632313683,0.1300637485970818,0.7127726337448561,0.665554443744478,0.4207539337985794,0.9654531671369063,0.9554747692992104,0.8828404478265708,0.8994918942425925,0.1708496258749698,0.2971110158594086,0.3338188390389113,0.2763427521604468,DE,Detmold,Electronics and Electrical Equipment,0.37665822879105787
DEA5,C26-C27,0.02099746922835544,0.2099590997974636,0.8855412626318839,0.9466259162586961,0.511828782221994,0.0723321554770318,0.1773829201101929,0.6249606834258101,0.2571304347826087,0.2080707511662025,0.2736567703336301,0.5480306219088708,0.4210740262771429,0.34,0.7371469444320264,0.4889361100107521,0.4260142348754449,0.5054029241754505,0.4423739956172389,0.3048877510831036,0.200808529741863,0.6384156378600823,0.665554443744478,0.4134009211970996,0.9660559952358888,0.9563221259021095,0.8302095322955889,0.8686886045740192,0.1893000241370987,0.2784183454779255,0.374869232404848,0.2904257222238927,DE,Arnsberg,Electronics and Electrical Equipment,0.3864868977928098
DEB1,C26-C27,0.01219849157005219,0.1998295303768282,0.9342988356580499,0.94431147448904,0.5093587359578794,0.03770318021201413,0.1314876033057851,0.6282062681698182,0.2372463768115942,0.174033529375086,0.2736567703336301,0.5480306219088708,0.4210740262771429,0.34,0.9502637578792078,0.3728623167902213,0.7876670620798735,0.4231451887113227,0.4485609934258583,0.3193833967878867,0.01000000000000001,0.5868158436213993,0.665554443744478,0.4267596881946061,0.9852133812303415,0.9832504285875459,0.9209586439753282,0.9435783770535829,0.1306372194062274,0.2446035147878269,0.3198575377418669,0.2395268384527142,DE,Koblenz,Electronics and Electrical Equipment,0.38675999309698234
DEB2,C26-C27,0.01065373427242605,0.198051173061695,0.9434007882515651,0.9438794197750665,0.5089117815976788,0.05501766784452297,0.08559228650137742,0.6550215526003702,0.206,0.1624690777848053,0.2736567703336301,0.5480306219088708,0.4210740262771429,0.6699999999999999,0.8565090080021459,0.4909326014373834,0.6302293396599448,0.5018327099625979,0.4948356464572681,0.5161467769463043,0.0588350168350168,0.732361111111111,0.665554443744478,0.5453110451142797,0.9885766710314521,0.9879779882770241,0.9606484822210424,0.9709242551522754,0.08522085445329464,0.2525846549507073,0.254010206251329,0.2038838070230936,DE,Trier,Electronics and Electrical Equipment,0.4186095182921069
DEB3,C26-C27,0.01239919726273646,0.2000605870206922,0.9331287487901712,0.9443670165874888,0.5094165062572101,0.07579505300353356,0.1584848484848485,0.5095714679360555,0.1946376811594203,0.1403495571527358,0.2736567703336301,0.5480306219088708,0.4210740262771429,0.34,0.5410724663596942,0.3792399977364044,0.3342309213127719,0.5671438286297178,0.4187509130752374,0.5320147914752089,0.2325732884399551,0.798832304526749,0.665554443744478,0.4185706494243568,0.984776399051803,0.9826361909052633,0.8483098552496046,0.8996908404618079,0.1171542360608254,0.2456536648092585,0.3409036785030831,0.2424993093011767,DE,Rheinhessen-Pfalz,Electronics and Electrical Equipment,0.3599394928405239
DEC0,C26-C27,0.01111954186630877,0.1985874206284156,0.9406381001541977,0.9440105600335377,0.509046990744609,0.06540636042402825,0.1152892561983471,0.6334039201642669,0.2258840579710145,0.1759042503532877,0.2736567703336301,0.873030095759234,0.5879964773286026,0.34,0.6179601233850418,0.4898234395336993,0.3230486358244364,0.4728425705542333,0.4618553688823959,0.5380617916064943,0.1077140291806959,0.7343775720164609,0.665554443744478,0.4135474848149213,0.987562501406105,0.9865524354039114,0.9405509253031605,0.9578200344711671,0.2191045136374608,0.2990012858979855,0.2992281522432489,0.2817106334259978,DE,Saarland,Electronics and Electrical Equipment,0.45538970513215743
DED2,C26-C27,0.01621135257921401,0.2044492209529609,0.911432390979489,0.9453969069952722,0.5105008995593295,0.03770318021201413,0.1152892561983471,0.6781128575714853,0.1321449275362319,0.1490236769590683,0.2736567703336301,0.5480306219088708,0.4210740262771429,0.34,0.330628101390317,0.4121821062758192,0.01000000000000001,0.3189425365521932,0.3375018261504749,0.4749328256969061,0.2047681257014591,0.6458693415637862,0.665554443744478,0.3262640953828555,0.976476465388527,0.970969509134668,0.8891934805180304,0.9151743742811853,0.1583128167994207,0.2878696956708102,0.3644503508398895,0.2793980734400772,DE,Dresden,Electronics and Electrical Equipment,0.3501600014782947
DED4,C26-C27,0.0140023371151634,0.2019061555693089,0.9238837935094912,0.9448058594037366,0.5098754924336286,0.06886925795053003,0.08019283746556473,0.6987324046959054,0.206,0.1807423675810934,0.2736567703336301,0.5480306219088708,0.4210740262771429,0.6699999999999999,0.8543184764629621,0.5818838775394715,0.38067615658363,0.3397925875552533,0.36327246165084,0.3933626537131854,0.2456399551066218,0.5728446502057614,0.665554443744478,0.4978302389306567,0.9812859970814047,0.9777299578325495,0.9222688353309221,0.940126703721851,0.1585493603668839,0.3185340762966139,0.3619498192642994,0.2891991097732151,DE,Chemnitz,Electronics and Electrical Equipment,0.42712732028716416
DED5,C26-C27,0.01113232088044972,0.19860213210012229,0.940562529683891,0.9440141472394254,0.5090506947827783,0.1069611307420495,0.1395867768595042,0.660496957250277,0.206,0.201498444249984,0.2736567703336301,0.5480306219088708,0.4210740262771429,0.34,0.1931941526219322,0.372806858695037,0.07305258995650443,0.4272390343420606,0.3793279766252738,0.4243267253074263,0.192845342312009,0.6550154320987653,0.665554443744478,0.3247947705559581,0.9875346785707674,0.9865133266376237,0.9524685991949193,0.964912274180652,0.1691938209027275,0.3155936562366053,0.3752859876674463,0.2964601309307663,DE,Leipzig,Electronics and Electrical Equipment,0.38788142031302253
DEE0,C26-C27,0.01186698890910176,0.1994478974931427,0.9362377011155578,0.9442194397358297,0.5092631666265682,0.08272084805653708,0.1692837465564739,0.6773911491904574,0.242927536231884,0.2222643473083392,0.2736567703336301,0.1893091655266758,0.2368316826368119,0.6699999999999999,0.718264562564263,0.5413994680550054,0.2832463424278371,0.4992145528731724,0.3487509130752374,0.5148601811736904,0.2307254769921436,0.6842901234567902,0.665554443744478,0.5055116295703259,0.9859351383117477,0.9842649559953609,0.9037543038990168,0.9340749491801008,0.1822037171132029,0.3951950278611231,0.3509058048054434,0.3200068245230747,DE,Sachsen-Anhalt,Electronics and Electrical Equipment,0.3911759429409872
DEF0,C26-C27,0.01419878313646735,0.2021323083892707,0.9227631475524474,0.9448590546234943,0.5099314379143698,0.05848056537102474,0.1287878787878788,0.6328957908327753,0.2315652173913043,0.1800189578742232,0.2736567703336301,0.5157523939808482,0.404495658141618,0.34,0.6719567258259198,0.4670301624129931,0.4009371293001186,0.5367732063923836,0.4264718772826881,0.2857603605969103,0.1152812570145905,0.6501183127572017,0.665554443744478,0.3970248295464534,0.9808582891813121,0.9771287564056961,0.9099182254503052,0.9322845605509618,0.1670649287955587,0.261405915130733,0.2456751009993622,0.2322961455163216,DE,Schleswig-Holstein,Electronics and Electrical Equipment,0.3678662134320894
DEG0,C26-C27,0.01756517637144013,0.2060077715731823,0.9039610680746769,0.9457515584008335,0.510880229480652,0.05501766784452297,0.1341873278236915,0.6895231319497876,0.2400869565217392,0.2035198176957355,0.2736567703336301,0.4329685362517101,0.3619771756470728,0.34,0.6597554651526666,0.468139324316677,0.2318742586002372,0.2883815028901735,0.3182761139517896,0.5055109185593628,0.2849719416386084,0.6388837448559671,0.665554443744478,0.383335934092563,0.9735288814801083,0.9668262804238406,0.8915994148683248,0.9134340003891932,0.1826768042481294,0.3158036862408916,0.2921433127790771,0.2724929039551408,DE,Thüringen,Electronics and Electrical Equipment,0.364490879663512
DK01,C,0.06306974065588335,0.04954995983633581,0.5780393473692724,0.83231017091377,0.2183501652867606,0.1312014134275618,0.1989807162534435,0.3173580005819849,0.1122608695652174,0.07775310061471151,0.0629758083920865,0.8532558139534884,0.4532166231334359,0.01000000000000001,0.01000000000000001,0.2579531435685587,0.1833254250691974,0.6004182250935056,0.2740978816654492,0.2849884031333421,0.1835182940516275,0.4805195473251028,0.9400198920881047,0.2725292425474964,0.9730768856189944,0.5618481551690917,0.7500532149081179,0.6471233291940877,0.2446512189234854,0.1761337333904844,0.2694301509674676,0.2378416464890776,DK,Hovedstaden,Total Manufacturing,0.04944360103638151
DK02,C,0.0325367222774799,0.04322462820134931,0.7096511823092763,0.8047474384590403,0.217470552046989,0.1104240282685512,0.1557851239669422,0.5055730020464677,0.2741739130434783,0.1779964754233624,0.0629758083920865,0.8532558139534884,0.4532166231334359,0.34,0.6632822209307524,0.4175615415086866,0.5268208778173191,0.579901394083645,0.2740978816654492,0.44165288171196,0.5193800224466891,0.2856069958847738,0.9400198920881047,0.4820821824759589,0.9827896126150151,0.8059655756191086,0.9545866439648366,0.8831270495213697,0.09160753077480088,0.3254650664380626,0.289434403572188,0.2434640152189131,DK,Sjælland,Total Manufacturing,0.24116096593624534
DK03,C,0.07339802830485495,0.05168960563851727,0.5419592489391504,0.839866224671573,0.2184291166523369,0.1277385159010601,0.1827823691460055,0.4808977896239995,0.1804347826086956,0.1520374882976841,0.0629758083920865,0.8532558139534884,0.4532166231334359,0.34,0.4054128481380482,0.3654863901307227,0.5788018979833927,0.6402618157089426,0.2740978816654492,0.4562343004682509,0.4431358024691359,0.6900514403292182,0.9400198920881047,0.4946354356009731,0.9697913985103308,0.4792714866168568,0.9200582546244549,0.7102370276870656,0.1024885348781077,0.159121303043292,0.2546353391452265,0.1778042522650482,DK,Syddanmark,Total Manufacturing,0.1537554536317671
DK04,C,0.07679010547229216,0.05239232073695909,0.5308522058288301,0.8421923107545796,0.218434337189118,0.1381272084805654,0.1773829201101929,0.469118787190401,0.1917971014492753,0.1536393080556894,0.0629758083920865,0.8532558139534884,0.4532166231334359,0.01000000000000001,0.01000000000000001,0.3030960330484976,0.3727599841834717,0.3533594015640938,0.2740978816654492,0.317410616603212,0.2623582491582492,0.5285905349794239,0.9400198920881047,0.2852271751606004,0.9687123594494546,0.4521511699216731,0.9269213365852306,0.7016991694680424,0.07552256818730385,0.1047235319331333,0.2240038273442484,0.1391544517054511,DK,Midtjylland,Total Manufacturing,0.06495981996833151
DK05,C,0.03913206755820751,0.04459094402479089,0.6774680720413251,0.8114873677236157,0.2177532340910079,0.1104240282685512,0.1962809917355372,0.511955267215267,0.1804347826086956,0.1615805350134188,0.0629758083920865,0.8532558139534884,0.4532166231334359,0.01000000000000001,0.01000000000000001,0.1345588817837136,0.1676591538157374,0.6797245834750085,0.2740978816654492,0.2897488074920135,0.3191124579124579,0.4936625514403292,0.9400198920881047,0.2806350165199724,0.9806915957284335,0.7532345073390322,0.9670044525612813,0.8659729638553578,0.1121868211440985,0.1148049721388771,0.2154603444609824,0.1523381163115621,DK,Nordjylland,Total Manufacturing,0.1276855013757587
DK01,C10-C12,0.03725056593468948,0.04476626507058765,0.7315753132249725,0.9327513331785694,0.2364218682565347,0.1312014134275618,0.1989807162534435,0.3173580005819849,0.1122608695652174,0.07775310061471151,0.03547187125294367,0.8532558139534884,0.4555064820844397,0.01000000000000001,0.01000000000000001,0.2579531435685587,0.1833254250691974,0.6004182250935056,0.2740978816654492,0.2849884031333421,0.1835182940516275,0.4805195473251028,0.9873489360800319,0.2844191587456699,0.9840052639050041,0.9724032599477672,0.7500532149081179,0.8360385268765516,0.2446512189234854,0.1761337333904844,0.2694301509674676,0.2378416464890776,DK,Hovedstaden,"Food, Beverage and Tobacco",0.19666990326973413
DK02,C10-C12,0.03186172126594917,0.04337804878783625,0.7631704892148166,0.9303706725310897,0.2362288045829315,0.1104240282685512,0.1557851239669422,0.5055730020464677,0.2741739130434783,0.1779964754233624,0.03547187125294367,0.8532558139534884,0.4555064820844397,0.34,0.6632822209307524,0.4175615415086866,0.5268208778173191,0.579901394083645,0.2740978816654492,0.44165288171196,0.5193800224466891,0.2856069958847738,0.9873489360800319,0.4936767020352648,0.9851907329232787,0.9758788264862481,0.9545866439648366,0.960360926534612,0.09160753077480088,0.3254650664380626,0.289434403572188,0.2434640152189131,DK,Sjælland,"Food, Beverage and Tobacco",0.33907207232038
DK03,C10-C12,0.06869878489299726,0.05286761745780705,0.5880042390723083,0.943569250649942,0.237684465336618,0.1277385159010601,0.1827823691460055,0.4808977896239995,0.1804347826086956,0.1520374882976841,0.03547187125294367,0.8532558139534884,0.4555064820844397,0.34,0.4054128481380482,0.3654863901307227,0.5788018979833927,0.6402618157089426,0.2740978816654492,0.4562343004682509,0.4431358024691359,0.6900514403292182,0.9873489360800319,0.5062122594468175,0.9770871039752422,0.952120549232362,0.9200582546244549,0.9254450902155608,0.1024885348781077,0.159121303043292,0.2546353391452265,0.1778042522650482,DK,Syddanmark,"Food, Beverage and Tobacco",0.30258641710430406
DK04,C10-C12,0.06720821298850072,0.0524836323337902,0.593573164409938,0.9431496384469807,0.2376215699129924,0.1381272084805654,0.1773829201101929,0.469118787190401,0.1917971014492753,0.1536393080556894,0.03547187125294367,0.8532558139534884,0.4555064820844397,0.01000000000000001,0.01000000000000001,0.3030960330484976,0.3727599841834717,0.3533594015640938,0.2740978816654492,0.317410616603212,0.2623582491582492,0.5285905349794239,0.9873489360800319,0.2970991916976393,0.977415008548655,0.9530819022037177,0.9269213365852306,0.9301244692903959,0.07552256818730385,0.1047235319331333,0.2240038273442484,0.1391544517054511,DK,Midtjylland,"Food, Beverage and Tobacco",0.22427961100295168
DK05,C10-C12,0.03814047850272435,0.04499551478794124,0.7265988136243489,0.9331263067747035,0.2364546971792389,0.1104240282685512,0.1962809917355372,0.511955267215267,0.1804347826086956,0.1615805350134188,0.03547187125294367,0.8532558139534884,0.4555064820844397,0.01000000000000001,0.01000000000000001,0.1345588817837136,0.1676591538157374,0.6797245834750085,0.2740978816654492,0.2897488074920135,0.3191124579124579,0.4936625514403292,0.9873489360800319,0.2925135064008261,0.9838094958242319,0.9718293056897095,0.9670044525612813,0.9653479095855573,0.1121868211440985,0.1148049721388771,0.2154603444609824,0.1523381163115621,DK,Nordjylland,"Food, Beverage and Tobacco",0.24068235412564884
DK01,C13-C15,0.01019051315725567,0.01104635837067002,0.6077747933551738,0.9607433403161134,0.1078016650506921,0.1312014134275618,0.1989807162534435,0.3173580005819849,0.1122608695652174,0.07775310061471151,0.01243670639000992,0.8532558139534884,0.4436754285330554,0.01000000000000001,0.01000000000000001,0.2579531435685587,0.1833254250691974,0.6004182250935056,0.2740978816654492,0.2849884031333421,0.1835182940516275,0.4805195473251028,0.9897954982983652,0.2850529097824052,0.9885973018059442,0.9850086455990049,0.7500532149081179,0.8437466691894262,0.2446512189234854,0.1761337333904844,0.2694301509674676,0.2378416464890776,DK,Hovedstaden,"Textiles, Leather and Wearing",0.15384110971424633
DK02,C13-C15,0.01002326761147533,0.01072436171841704,0.8885748911054354,0.9478258564310855,0.1236895608186227,0.1104240282685512,0.1557851239669422,0.5055730020464677,0.2741739130434783,0.1779964754233624,0.01243670639000992,0.8532558139534884,0.4436754285330554,0.34,0.6632822209307524,0.4175615415086866,0.5268208778173191,0.579901394083645,0.2740978816654492,0.44165288171196,0.5193800224466891,0.2856069958847738,0.9897954982983652,0.4943104530720001,0.9898286867055978,0.9893716747279105,0.9545866439648366,0.968487423031217,0.09160753077480088,0.3254650664380626,0.289434403572188,0.2434640152189131,DK,Sjælland,"Textiles, Leather and Wearing",0.3015922235999635
DK03,C13-C15,0.0101305287434962,0.01093087080818944,0.6862618950441594,0.9571327437409237,0.1126738717867142,0.1277385159010601,0.1827823691460055,0.4808977896239995,0.1804347826086956,0.1520374882976841,0.01243670639000992,0.8532558139534884,0.4436754285330554,0.34,0.4054128481380482,0.3654863901307227,0.5788018979833927,0.6402618157089426,0.2740978816654492,0.4562343004682509,0.4431358024691359,0.6900514403292182,0.9897954982983652,0.5068460104835529,0.9890389512440404,0.9865734929214958,0.9200582546244549,0.9462444112078991,0.1024885348781077,0.159121303043292,0.2546353391452265,0.1778042522650482,DK,Syddanmark,"Textiles, Leather and Wearing",0.2651718848652071
DK04,C13-C15,0.01032357321232995,0.01130253794234476,0.4831629705018972,0.9664757856624208,0.0991286151059699,0.1381272084805654,0.1773829201101929,0.469118787190401,0.1917971014492753,0.1536393080556894,0.01243670639000992,0.8532558139534884,0.4436754285330554,0.01000000000000001,0.01000000000000001,0.3030960330484976,0.3727599841834717,0.3533594015640938,0.2740978816654492,0.317410616603212,0.2623582491582492,0.5285905349794239,0.9897954982983652,0.2977329427343747,0.9876176156696046,0.9815374326977933,0.9269213365852306,0.9474516244530988,0.07552256818730385,0.1047235319331333,0.2240038273442484,0.1391544517054511,DK,Midtjylland,"Textiles, Leather and Wearing",0.18136855738414726
DK05,C13-C15,0.01017473720529932,0.01101598504328276,0.6266960100163388,0.9598729185703093,0.1090130273686941,0.1104240282685512,0.1962809917355372,0.511955267215267,0.1804347826086956,0.1615805350134188,0.01243670639000992,0.8532558139534884,0.4436754285330554,0.01000000000000001,0.01000000000000001,0.1345588817837136,0.1676591538157374,0.6797245834750085,0.2740978816654492,0.2897488074920135,0.3191124579124579,0.4936625514403292,0.9897954982983652,0.2931472574375615,0.9887134559846762,0.9854202017788757,0.9670044525612813,0.9736375806281773,0.1121868211440985,0.1148049721388771,0.2154603444609824,0.1523381163115621,DK,Nordjylland,"Textiles, Leather and Wearing",0.19842415856150672
DK01,C16-C18,0.01096039639708407,0.01692735697884917,0.3226842906661481,0.4351564872958527,0.07287255162624307,0.1312014134275618,0.1989807162534435,0.3173580005819849,0.1122608695652174,0.07775310061471151,0.01328303806948103,0.8532558139534884,0.4441101115701266,0.01000000000000001,0.01000000000000001,0.2579531435685587,0.1833254250691974,0.6004182250935056,0.2740978816654492,0.2849884031333421,0.1835182940516275,0.4805195473251028,0.9899123525250547,0.2850831793936812,0.9892501472293027,0.9886934954407669,0.7500532149081179,0.845690889049569,0.2446512189234854,0.1761337333904844,0.2694301509674676,0.2378416464890776,DK,Hovedstaden,"Wood, Paper and Printing",0.1432984063054889
DK02,C16-C18,0.01057868782905933,0.0165109634840674,0.345107706934407,0.3996995825318688,0.07106056195313169,0.1104240282685512,0.1557851239669422,0.5055730020464677,0.2741739130434783,0.1779964754233624,0.01328303806948103,0.8532558139534884,0.4441101115701266,0.34,0.6632822209307524,0.4175615415086866,0.5268208778173191,0.579901394083645,0.2740978816654492,0.44165288171196,0.5193800224466891,0.2856069958847738,0.9899123525250547,0.4943407226832761,0.9895481754478604,0.9892042867842155,0.9545866439648366,0.9682866679136851,0.09160753077480088,0.3254650664380626,0.289434403572188,0.2434640152189131,DK,Sjælland,"Wood, Paper and Printing",0.28461597598141164
DK03,C16-C18,0.01227947144858933,0.01836629316364058,0.262369426175951,0.5305290380480203,0.07650671252646354,0.1277385159010601,0.1827823691460055,0.4808977896239995,0.1804347826086956,0.1520374882976841,0.01328303806948103,0.8532558139534884,0.4441101115701266,0.34,0.4054128481380482,0.3654863901307227,0.5788018979833927,0.6402618157089426,0.2740978816654492,0.4562343004682509,0.4431358024691359,0.6900514403292182,0.9899123525250547,0.5068762800948288,0.9882202474034265,0.9869283474349088,0.9200582546244549,0.9460365070055661,0.1024885348781077,0.159121303043292,0.2546353391452265,0.1778042522650482,DK,Syddanmark,"Wood, Paper and Printing",0.2535301156298786
DK04,C16-C18,0.01342165716369288,0.01961226650938679,0.2247233665381871,0.5900566646748748,0.07795261005101405,0.1381272084805654,0.1773829201101929,0.469118787190401,0.1917971014492753,0.1536393080556894,0.01328303806948103,0.8532558139534884,0.4441101115701266,0.01000000000000001,0.01000000000000001,0.3030960330484976,0.3727599841834717,0.3533594015640938,0.2740978816654492,0.317410616603212,0.2623582491582492,0.5285905349794239,0.9899123525250547,0.2977632123456506,0.9873284582154186,0.9853999076125999,0.9269213365852306,0.9490532387549141,0.07552256818730385,0.1047235319331333,0.2240038273442484,0.1391544517054511,DK,Midtjylland,"Wood, Paper and Printing",0.17517343117627707
DK05,C16-C18,0.01182083316916551,0.01786597954218264,0.280839844109706,0.5013227903561749,0.07557287446679922,0.1104240282685512,0.1962809917355372,0.511955267215267,0.1804347826086956,0.1615805350134188,0.01328303806948103,0.8532558139534884,0.4441101115701266,0.01000000000000001,0.01000000000000001,0.1345588817837136,0.1676591538157374,0.6797245834750085,0.2740978816654492,0.2897488074920135,0.3191124579124579,0.4936625514403292,0.9899123525250547,0.2931775270488374,0.988578340359229,0.9875420838886544,0.9670044525612813,0.9745280790657608,0.1121868211440985,0.1148049721388771,0.2154603444609824,0.1523381163115621,DK,Nordjylland,"Wood, Paper and Printing",0.1880225561699681
DK01,C19-C20,0.05156349505358097,0.03375305455472591,0.3841312904393459,0.9401780399288134,0.1623108780085046,0.1312014134275618,0.1989807162534435,0.3173580005819849,0.1122608695652174,0.07775310061471151,0.06463377578522571,0.8532558139534884,0.4704842804303485,0.01000000000000001,0.01000000000000001,0.2579531435685587,0.1833254250691974,0.6004182250935056,0.2740978816654492,0.2849884031333421,0.1835182940516275,0.4805195473251028,0.9829086115643949,0.2832689487717974,0.9732465456782143,0.8170027905520755,0.7500532149081179,0.7615634951428849,0.2446512189234854,0.1761337333904844,0.2694301509674676,0.2378416464890776,DK,Hovedstaden,Chemical and Petrolchemical,0.1529823024513029
DK02,C19-C20,0.020169301415095,0.02388650901685656,0.6769985113308321,0.9047914379886451,0.1665687013151814,0.1104240282685512,0.1557851239669422,0.5055730020464677,0.2741739130434783,0.1779964754233624,0.06463377578522571,0.8532558139534884,0.4704842804303485,0.34,0.6632822209307524,0.4175615415086866,0.5268208778173191,0.579901394083645,0.2740978816654492,0.44165288171196,0.5193800224466891,0.2856069958847738,0.9829086115643949,0.4925264920613924,0.9859009480188653,0.9476568235984093,0.9545866439648366,0.9480297319844003,0.09160753077480088,0.3254650664380626,0.289434403572188,0.2434640152189131,DK,Sjælland,Chemical and Petrolchemical,0.3169739457036601
DK03,C19-C20,0.02353400558016339,0.02494396592269053,0.6271136403983139,0.9108189342210752,0.1657941343010804,0.1277385159010601,0.1827823691460055,0.4808977896239995,0.1804347826086956,0.1520374882976841,0.06463377578522571,0.8532558139534884,0.4704842804303485,0.34,0.4054128481380482,0.3654863901307227,0.5788018979833927,0.6402618157089426,0.2740978816654492,0.4562343004682509,0.4431358024691359,0.6900514403292182,0.9829086115643949,0.5050620494729451,0.9845446997663272,0.9336538466710114,0.9200582546244549,0.9205106439907892,0.1024885348781077,0.159121303043292,0.2546353391452265,0.1778042522650482,DK,Syddanmark,Chemical and Petrolchemical,0.2821632349173834
DK04,C19-C20,0.01814859919305671,0.02325144411530822,0.7107823248956288,0.9007094025904901,0.1670962893870157,0.1381272084805654,0.1773829201101929,0.469118787190401,0.1917971014492753,0.1536393080556894,0.06463377578522571,0.8532558139534884,0.4704842804303485,0.01000000000000001,0.01000000000000001,0.3030960330484976,0.3727599841834717,0.3533594015640938,0.2740978816654492,0.317410616603212,0.2623582491582492,0.5285905349794239,0.9829086115643949,0.2959489817237668,0.9867154546509762,0.9560664326469863,0.9269213365852306,0.9356307794208888,0.07552256818730385,0.1047235319331333,0.2240038273442484,0.1391544517054511,DK,Midtjylland,Chemical and Petrolchemical,0.20768377649167952
DK05,C19-C20,0.01251224978581783,0.02148005610852433,0.82476033156227,0.8869376518989346,0.1688755775650887,0.1104240282685512,0.1962809917355372,0.511955267215267,0.1804347826086956,0.1615805350134188,0.06463377578522571,0.8532558139534884,0.4704842804303485,0.01000000000000001,0.01000000000000001,0.1345588817837136,0.1676591538157374,0.6797245834750085,0.2740978816654492,0.2897488074920135,0.3191124579124579,0.4936625514403292,0.9829086115643949,0.2913632964269537,0.9889873598941245,0.9795233747234124,0.9670044525612813,0.9711173024195061,0.1121868211440985,0.1148049721388771,0.2154603444609824,0.1523381163115621,DK,Nordjylland,Chemical and Petrolchemical,0.22512693059451383
DK01,C21-C22,0.01784036738110847,0.01912059366866941,0.2839934604903345,0.9156418249426197,0.1042626642373579,0.1312014134275618,0.1989807162534435,0.3173580005819849,0.1122608695652174,0.07775310061471151,0.03526374652504784,0.8532558139534884,0.4553995874815248,0.01000000000000001,0.01000000000000001,0.2579531435685587,0.1833254250691974,0.6004182250935056,0.2740978816654492,0.2849884031333421,0.1835182940516275,0.4805195473251028,0.9523118851903626,0.275343253314332,0.9771000955305944,0.01000000000000001,0.7500532149081179,0.4015799995333593,0.2446512189234854,0.1761337333904844,0.2694301509674676,0.2378416464890776,DK,Hovedstaden,Pharmaceutical and Plastic,0.01
DK02,C21-C22,0.01188236106478966,0.01478058931292745,0.5671286502556918,0.8482060598448908,0.1170675544783372,0.1104240282685512,0.1557851239669422,0.5055730020464677,0.2741739130434783,0.1779964754233624,0.03526374652504784,0.8532558139534884,0.4553995874815248,0.34,0.6632822209307524,0.4175615415086866,0.5268208778173191,0.579901394083645,0.2740978816654492,0.44165288171196,0.5193800224466891,0.2856069958847738,0.9523118851903626,0.484600796603927,0.9869029158032538,0.7546996833567061,0.9545866439648366,0.8619925542348285,0.09160753077480088,0.3254650664380626,0.289434403572188,0.2434640152189131,DK,Sjælland,Pharmaceutical and Plastic,0.2655737275654407
DK03,C21-C22,0.0109571327448083,0.01410662310248947,0.6647161077601622,0.8249631529274926,0.1204751419675091,0.1277385159010601,0.1827823691460055,0.4808977896239995,0.1804347826086956,0.1520374882976841,0.03526374652504784,0.8532558139534884,0.4553995874815248,0.34,0.4054128481380482,0.3654863901307227,0.5788018979833927,0.6402618157089426,0.2740978816654492,0.4562343004682509,0.4431358024691359,0.6900514403292182,0.9523118851903626,0.4971363540154796,0.9884252114253833,0.8703452869935423,0.9200582546244549,0.8938741045049503,0.1024885348781077,0.159121303043292,0.2546353391452265,0.1778042522650482,DK,Syddanmark,Pharmaceutical and Plastic,0.2513760470357491
DK04,C21-C22,0.01142496762886157,0.01444740915184259,0.611679155753307,0.8375952367034366,0.1186759907231701,0.1381272084805654,0.1773829201101929,0.469118787190401,0.1917971014492753,0.1536393080556894,0.03526374652504784,0.8532558139534884,0.4553995874815248,0.01000000000000001,0.01000000000000001,0.3030960330484976,0.3727599841834717,0.3533594015640938,0.2740978816654492,0.317410616603212,0.2623582491582492,0.5285905349794239,0.9523118851903626,0.2880232862663014,0.987655473858457,0.8118699394492737,0.9269213365852306,0.8714210862998798,0.07552256818730385,0.1047235319331333,0.2240038273442484,0.1391544517054511,DK,Midtjylland,Pharmaceutical and Plastic,0.16371025568172748
DK05,C21-C22,0.01045855359683089,0.0137434419376798,0.7318536940518752,0.808972648525166,0.122584769497778,0.1104240282685512,0.1962809917355372,0.511955267215267,0.1804347826086956,0.1615805350134188,0.03526374652504784,0.8532558139534884,0.4553995874815248,0.01000000000000001,0.01000000000000001,0.1345588817837136,0.1676591538157374,0.6797245834750085,0.2740978816654492,0.2897488074920135,0.3191124579124579,0.4936625514403292,0.9523118851903626,0.2834376009694882,0.989245533110161,0.9326634038122639,0.9670044525612813,0.950229680062596,0.1121868211440985,0.1148049721388771,0.2154603444609824,0.1523381163115621,DK,Nordjylland,Pharmaceutical and Plastic,0.19588844058084914
